timestamp, power.draw [W]
2025/05/07 17:33:19.468, 32.54 W
2025/05/07 17:33:19.478, 32.54 W
2025/05/07 17:33:19.489, 32.54 W
2025/05/07 17:33:19.499, 32.54 W
2025/05/07 17:33:19.509, 32.54 W
2025/05/07 17:33:19.519, 32.54 W
2025/05/07 17:33:19.529, 30.41 W
2025/05/07 17:33:19.539, 30.41 W
2025/05/07 17:33:19.549, 30.41 W
2025/05/07 17:33:19.559, 30.41 W
2025/05/07 17:33:19.569, 30.41 W
2025/05/07 17:33:19.579, 30.41 W
2025/05/07 17:33:19.589, 30.41 W
2025/05/07 17:33:19.599, 30.41 W
2025/05/07 17:33:19.609, 30.41 W
