timestamp, power.draw [W]
2025/04/21 18:35:02.399, 144.66 W
2025/04/21 18:35:02.410, 144.66 W
2025/04/21 18:35:02.420, 144.66 W
2025/04/21 18:35:02.430, 144.66 W
2025/04/21 18:35:02.440, 158.07 W
2025/04/21 18:35:02.450, 158.07 W
2025/04/21 18:35:02.460, 158.07 W
2025/04/21 18:35:02.470, 158.07 W
2025/04/21 18:35:02.481, 158.07 W
2025/04/21 18:35:02.491, 158.07 W
2025/04/21 18:35:02.501, 158.07 W
2025/04/21 18:35:02.511, 158.07 W
2025/04/21 18:35:02.521, 158.07 W
2025/04/21 18:35:02.531, 158.07 W
2025/04/21 18:35:02.541, 172.13 W
2025/04/21 18:35:02.551, 172.13 W
2025/04/21 18:35:02.562, 172.13 W
2025/04/21 18:35:02.572, 172.13 W
2025/04/21 18:35:02.582, 172.13 W
2025/04/21 18:35:02.592, 172.13 W
2025/04/21 18:35:02.602, 172.13 W
2025/04/21 18:35:02.612, 172.13 W
2025/04/21 18:35:02.622, 172.13 W
2025/04/21 18:35:02.632, 172.13 W
2025/04/21 18:35:02.643, 186.31 W
2025/04/21 18:35:02.653, 186.31 W
2025/04/21 18:35:02.663, 186.31 W
2025/04/21 18:35:02.673, 186.31 W
2025/04/21 18:35:02.683, 186.31 W
2025/04/21 18:35:02.693, 186.31 W
2025/04/21 18:35:02.703, 186.31 W
2025/04/21 18:35:02.713, 186.31 W
2025/04/21 18:35:02.724, 186.31 W
2025/04/21 18:35:02.734, 186.31 W
2025/04/21 18:35:02.744, 200.61 W
2025/04/21 18:35:02.754, 200.61 W
2025/04/21 18:35:02.764, 200.61 W
2025/04/21 18:35:02.774, 200.61 W
2025/04/21 18:35:02.784, 200.61 W
2025/04/21 18:35:02.794, 200.61 W
2025/04/21 18:35:02.805, 200.61 W
2025/04/21 18:35:02.815, 200.61 W
2025/04/21 18:35:02.825, 200.61 W
2025/04/21 18:35:02.835, 200.61 W
2025/04/21 18:35:02.845, 214.99 W
2025/04/21 18:35:02.855, 214.99 W
2025/04/21 18:35:02.865, 214.99 W
2025/04/21 18:35:02.876, 214.99 W
2025/04/21 18:35:02.886, 214.99 W
2025/04/21 18:35:02.896, 214.99 W
2025/04/21 18:35:02.906, 214.99 W
2025/04/21 18:35:02.916, 214.99 W
2025/04/21 18:35:02.926, 214.99 W
2025/04/21 18:35:02.936, 214.99 W
2025/04/21 18:35:02.946, 229.37 W
2025/04/21 18:35:02.957, 229.37 W
2025/04/21 18:35:02.967, 229.37 W
2025/04/21 18:35:02.977, 229.37 W
2025/04/21 18:35:02.987, 229.37 W
2025/04/21 18:35:02.997, 229.37 W
2025/04/21 18:35:03.007, 229.37 W
2025/04/21 18:35:03.017, 229.37 W
2025/04/21 18:35:03.027, 229.37 W
2025/04/21 18:35:03.038, 229.37 W
2025/04/21 18:35:03.048, 243.88 W
2025/04/21 18:35:03.058, 243.88 W
2025/04/21 18:35:03.068, 243.88 W
2025/04/21 18:35:03.078, 243.88 W
2025/04/21 18:35:03.088, 243.88 W
2025/04/21 18:35:03.098, 243.88 W
2025/04/21 18:35:03.108, 243.88 W
2025/04/21 18:35:03.119, 243.88 W
2025/04/21 18:35:03.129, 243.88 W
2025/04/21 18:35:03.139, 254.85 W
2025/04/21 18:35:03.149, 254.85 W
2025/04/21 18:35:03.159, 254.85 W
2025/04/21 18:35:03.169, 254.85 W
2025/04/21 18:35:03.179, 254.85 W
2025/04/21 18:35:03.189, 254.85 W
2025/04/21 18:35:03.200, 254.85 W
2025/04/21 18:35:03.210, 254.85 W
2025/04/21 18:35:03.220, 254.85 W
2025/04/21 18:35:03.230, 254.85 W
2025/04/21 18:35:03.240, 263.23 W
2025/04/21 18:35:03.250, 263.23 W
2025/04/21 18:35:03.260, 263.23 W
2025/04/21 18:35:03.270, 263.23 W
2025/04/21 18:35:03.281, 263.23 W
2025/04/21 18:35:03.291, 263.23 W
2025/04/21 18:35:03.301, 263.23 W
2025/04/21 18:35:03.311, 263.23 W
2025/04/21 18:35:03.321, 263.23 W
2025/04/21 18:35:03.331, 263.23 W
2025/04/21 18:35:03.341, 271.24 W
2025/04/21 18:35:03.352, 271.24 W
2025/04/21 18:35:03.362, 271.24 W
2025/04/21 18:35:03.372, 271.24 W
2025/04/21 18:35:03.382, 271.24 W
2025/04/21 18:35:03.392, 271.24 W
2025/04/21 18:35:03.402, 271.24 W
2025/04/21 18:35:03.412, 271.24 W
2025/04/21 18:35:03.422, 271.24 W
