timestamp, power.draw [W]
2025/04/21 18:31:07.791, 156.47 W
2025/04/21 18:31:07.801, 156.47 W
2025/04/21 18:31:07.812, 156.58 W
2025/04/21 18:31:07.822, 156.58 W
2025/04/21 18:31:07.832, 156.58 W
2025/04/21 18:31:07.842, 156.58 W
2025/04/21 18:31:07.852, 156.58 W
2025/04/21 18:31:07.862, 156.58 W
2025/04/21 18:31:07.872, 156.58 W
2025/04/21 18:31:07.882, 156.58 W
2025/04/21 18:31:07.893, 156.58 W
2025/04/21 18:31:07.903, 156.58 W
2025/04/21 18:31:07.913, 156.65 W
2025/04/21 18:31:07.923, 156.65 W
2025/04/21 18:31:07.933, 156.65 W
2025/04/21 18:31:07.943, 156.65 W
2025/04/21 18:31:07.953, 156.65 W
2025/04/21 18:31:07.964, 156.65 W
2025/04/21 18:31:07.974, 156.65 W
2025/04/21 18:31:07.984, 156.65 W
2025/04/21 18:31:07.994, 156.65 W
2025/04/21 18:31:08.004, 156.65 W
2025/04/21 18:31:08.014, 156.72 W
2025/04/21 18:31:08.024, 156.72 W
2025/04/21 18:31:08.034, 156.72 W
2025/04/21 18:31:08.045, 156.72 W
2025/04/21 18:31:08.055, 156.72 W
2025/04/21 18:31:08.065, 156.72 W
2025/04/21 18:31:08.075, 156.72 W
2025/04/21 18:31:08.085, 156.72 W
2025/04/21 18:31:08.095, 156.72 W
2025/04/21 18:31:08.105, 156.72 W
2025/04/21 18:31:08.115, 156.77 W
2025/04/21 18:31:08.126, 156.77 W
2025/04/21 18:31:08.136, 156.77 W
2025/04/21 18:31:08.146, 156.77 W
2025/04/21 18:31:08.156, 156.77 W
2025/04/21 18:31:08.166, 156.77 W
2025/04/21 18:31:08.176, 156.77 W
2025/04/21 18:31:08.186, 156.77 W
2025/04/21 18:31:08.196, 156.77 W
2025/04/21 18:31:08.207, 156.77 W
2025/04/21 18:31:08.217, 156.83 W
2025/04/21 18:31:08.227, 156.83 W
2025/04/21 18:31:08.237, 156.83 W
2025/04/21 18:31:08.247, 156.83 W
2025/04/21 18:31:08.257, 156.83 W
2025/04/21 18:31:08.267, 156.83 W
2025/04/21 18:31:08.278, 156.83 W
2025/04/21 18:31:08.288, 156.83 W
2025/04/21 18:31:08.298, 156.83 W
2025/04/21 18:31:08.308, 156.83 W
2025/04/21 18:31:08.318, 156.88 W
2025/04/21 18:31:08.328, 156.88 W
2025/04/21 18:31:08.338, 156.88 W
2025/04/21 18:31:08.348, 156.88 W
2025/04/21 18:31:08.359, 156.88 W
2025/04/21 18:31:08.369, 156.88 W
2025/04/21 18:31:08.379, 156.88 W
2025/04/21 18:31:08.389, 156.88 W
2025/04/21 18:31:08.399, 156.88 W
2025/04/21 18:31:08.409, 156.88 W
2025/04/21 18:31:08.419, 156.94 W
2025/04/21 18:31:08.429, 156.94 W
2025/04/21 18:31:08.440, 156.94 W
2025/04/21 18:31:08.450, 156.94 W
2025/04/21 18:31:08.460, 156.94 W
2025/04/21 18:31:08.470, 156.94 W
2025/04/21 18:31:08.480, 156.94 W
2025/04/21 18:31:08.490, 156.94 W
2025/04/21 18:31:08.500, 156.94 W
2025/04/21 18:31:08.510, 156.94 W
2025/04/21 18:31:08.521, 156.99 W
2025/04/21 18:31:08.531, 156.99 W
2025/04/21 18:31:08.541, 156.99 W
2025/04/21 18:31:08.551, 156.99 W
2025/04/21 18:31:08.561, 156.99 W
2025/04/21 18:31:08.571, 156.99 W
2025/04/21 18:31:08.581, 156.99 W
2025/04/21 18:31:08.591, 156.99 W
2025/04/21 18:31:08.602, 156.99 W
2025/04/21 18:31:08.612, 157.02 W
2025/04/21 18:31:08.622, 157.02 W
2025/04/21 18:31:08.632, 157.02 W
2025/04/21 18:31:08.642, 157.02 W
2025/04/21 18:31:08.652, 157.02 W
2025/04/21 18:31:08.662, 157.02 W
2025/04/21 18:31:08.672, 157.02 W
2025/04/21 18:31:08.683, 157.02 W
2025/04/21 18:31:08.693, 157.02 W
2025/04/21 18:31:08.703, 157.02 W
2025/04/21 18:31:08.713, 157.04 W
2025/04/21 18:31:08.723, 157.04 W
2025/04/21 18:31:08.733, 157.04 W
2025/04/21 18:31:08.743, 157.04 W
2025/04/21 18:31:08.753, 157.04 W
2025/04/21 18:31:08.764, 157.04 W
2025/04/21 18:31:08.774, 157.04 W
2025/04/21 18:31:08.784, 157.04 W
2025/04/21 18:31:08.794, 157.04 W
2025/04/21 18:31:08.804, 157.04 W
2025/04/21 18:31:08.814, 157.05 W
2025/04/21 18:31:08.824, 157.05 W
2025/04/21 18:31:08.834, 157.05 W
2025/04/21 18:31:08.845, 157.05 W
2025/04/21 18:31:08.855, 157.05 W
2025/04/21 18:31:08.865, 157.05 W
2025/04/21 18:31:08.875, 157.05 W
2025/04/21 18:31:08.885, 157.05 W
2025/04/21 18:31:08.895, 157.05 W
2025/04/21 18:31:08.905, 157.05 W
2025/04/21 18:31:08.915, 157.07 W
2025/04/21 18:31:08.926, 157.07 W
2025/04/21 18:31:08.936, 157.07 W
2025/04/21 18:31:08.946, 157.07 W
2025/04/21 18:31:08.956, 157.07 W
2025/04/21 18:31:08.966, 157.07 W
2025/04/21 18:31:08.976, 157.07 W
2025/04/21 18:31:08.986, 157.07 W
2025/04/21 18:31:08.996, 157.07 W
2025/04/21 18:31:09.007, 157.07 W
2025/04/21 18:31:09.017, 157.10 W
2025/04/21 18:31:09.027, 157.10 W
2025/04/21 18:31:09.037, 157.10 W
2025/04/21 18:31:09.047, 157.10 W
2025/04/21 18:31:09.057, 157.10 W
2025/04/21 18:31:09.067, 157.10 W
2025/04/21 18:31:09.078, 157.10 W
2025/04/21 18:31:09.088, 157.10 W
2025/04/21 18:31:09.098, 157.10 W
2025/04/21 18:31:09.108, 157.10 W
2025/04/21 18:31:09.118, 157.12 W
2025/04/21 18:31:09.128, 157.12 W
2025/04/21 18:31:09.138, 157.12 W
2025/04/21 18:31:09.148, 157.12 W
2025/04/21 18:31:09.158, 157.12 W
2025/04/21 18:31:09.169, 157.12 W
2025/04/21 18:31:09.179, 157.12 W
2025/04/21 18:31:09.189, 157.12 W
2025/04/21 18:31:09.199, 157.12 W
2025/04/21 18:31:09.209, 157.12 W
2025/04/21 18:31:09.219, 157.14 W
2025/04/21 18:31:09.229, 157.14 W
2025/04/21 18:31:09.240, 157.14 W
2025/04/21 18:31:09.250, 157.14 W
2025/04/21 18:31:09.260, 157.14 W
2025/04/21 18:31:09.270, 157.14 W
2025/04/21 18:31:09.280, 157.14 W
2025/04/21 18:31:09.290, 157.14 W
2025/04/21 18:31:09.300, 157.14 W
2025/04/21 18:31:09.310, 157.17 W
2025/04/21 18:31:09.321, 157.17 W
2025/04/21 18:31:09.331, 157.17 W
2025/04/21 18:31:09.341, 157.17 W
2025/04/21 18:31:09.351, 157.17 W
2025/04/21 18:31:09.361, 157.17 W
2025/04/21 18:31:09.371, 157.17 W
2025/04/21 18:31:09.381, 157.17 W
2025/04/21 18:31:09.391, 157.17 W
2025/04/21 18:31:09.402, 157.17 W
2025/04/21 18:31:09.412, 157.21 W
2025/04/21 18:31:09.422, 157.21 W
2025/04/21 18:31:09.432, 157.21 W
2025/04/21 18:31:09.442, 157.21 W
2025/04/21 18:31:09.452, 157.21 W
2025/04/21 18:31:09.462, 157.21 W
2025/04/21 18:31:09.472, 157.21 W
2025/04/21 18:31:09.483, 157.21 W
2025/04/21 18:31:09.493, 157.21 W
2025/04/21 18:31:09.503, 157.21 W
2025/04/21 18:31:09.513, 157.25 W
2025/04/21 18:31:09.523, 157.25 W
2025/04/21 18:31:09.533, 157.25 W
2025/04/21 18:31:09.543, 157.25 W
2025/04/21 18:31:09.553, 157.25 W
2025/04/21 18:31:09.564, 157.25 W
2025/04/21 18:31:09.574, 157.25 W
2025/04/21 18:31:09.584, 157.25 W
2025/04/21 18:31:09.594, 157.25 W
2025/04/21 18:31:09.604, 157.25 W
2025/04/21 18:31:09.614, 157.29 W
2025/04/21 18:31:09.624, 157.29 W
2025/04/21 18:31:09.635, 157.29 W
2025/04/21 18:31:09.645, 157.29 W
2025/04/21 18:31:09.655, 157.29 W
2025/04/21 18:31:09.665, 157.29 W
2025/04/21 18:31:09.675, 157.29 W
